Species,Species_full,ID,Sex,Date,Set,Attempt,Playback,Number,Time,Response,Notes,Reviewed,Exclude,call_duration,peak_freq,min_freq,max_freq,bandw,entropy,peaks,pulses_call,calls_callgroup,sum_pulse_duration_callgroup,duration_callgroup,call_rate_used,duty_cycle,file_time_with_sound
Micr_micr,Micronycteris microtis,9- Right shoulder,M,12/12/18,3,1,Z. smaragdina,17,21:27,0,,,,42.03333333,18033.33333,3533.333333,23366.66667,19833.33333,0.255666667,2,1642.333333,1,22.32,22.32,22.44102778,0.994606852,101.1
Micr_micr,Micronycteris microtis,9- Right shoulder,M,12/12/18,3,1,C. wheeleri,18,21:32,1,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Micr_micr,Micronycteris microtis,9- Right shoulder,M,12/12/18,3,1,Beetle flight,19,21:36,0,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Micr_micr,Micronycteris microtis,9- Right shoulder,M,12/12/18,3,1,S. sila,20,21:40,1,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,C. wheeleri,1,21:28,1,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,T. rapicauda,2,21:31,0,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,Frog hopping,4,21:38,0,,,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,Z. smaragdina,5,21:41,0,,,,42.03333333,18033.33333,3533.333333,23366.66667,19833.33333,0.255666667,2,1642.333333,1,22.32,22.32,22.44102778,0.994606852,101.1
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,T. subfalcata,6,21:45,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,V. zederstedi,7,21:48,0,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,A. spatulata,8,21:51,0,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,D. gigliotosi,9,9:54,1,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,Q. gigas,10,21:56,1,,,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,H. frenatus,13,22:06,4,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,S. sila,14,22:10,1,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,Aclodes sp.,17,10:20,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Gard_cren,Gardnerycteris crenulatum,Aretha_Franklin,F,11/16/18,2,2,Mouse rustles,21,10:33,0,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,H. frenatus,1,22:00,1,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,S. sila,2,22:07,1,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,Mouse rustles,4,22:17,2,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,D. ebraccatus,5,22:19,1,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,V. zederstedi,8,22:29,2,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,H. fleishmanni,10,22:38,0,,,,0.1005,5097.5,3787.5,5292.5,1502.5,0.1045,1.25,1,1,0.1005,0.1005,5.20975,0.019290753,3.075
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,White noise,12,22:46,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,A. spatulata,13,22:49,2,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,P. pustulosus,15,22:56,0,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,D. diastema,17,23:06:00 AM,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Loph_silv,Lophostoma silvicolum,Artax,M,10/16/18,1,1,Anaxipha sp. ,20,11:15,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,Mouse rustles,4,19:32,0,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,A. spatulata,5,19:35,0,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,Acla sp.,6,19:38,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,D. gigliotosi ,7,19:41,0,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,Q. gigas,8,19:44,1,,,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,White noise,9,19:47,1,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,Anaxipha sp. ,10,19:50,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,S. sila,11,19:53,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,C. wheeleri,12,19:56,0,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,Beetle flight,13,19:59,0,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,H. fleishmanni,14,20:02,0,,,,0.1005,5097.5,3787.5,5292.5,1502.5,0.1045,1.25,1,1,0.1005,0.1005,5.20975,0.019290753,3.075
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,T. subfalcata,15,20:05,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,D. diastema,16,20:08,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,H. frenatus,17,20:11,1,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,Z. smaragdina,18,20:14,0,,,,42.03333333,18033.33333,3533.333333,23366.66667,19833.33333,0.255666667,2,1642.333333,1,22.32,22.32,22.44102778,0.994606852,101.1
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,P. pustulosus,19,20:17,0,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,V. zederstedi,20,20:20,1,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Arti_jama,Artibeus jamaicensis,Arti_jama_01,M,9/26/18,2,1,T. rapicauda,21,20:23,1,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,P. pustulosus,1,21:46,0,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,Anaxipha sp. ,2,21:51,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,H. frenatus,3,21:54,1,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,Frog hopping,4,21:56,0,,,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,Mouse rustles,5,22:00,1,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,D. ebraccatus,6,22:04,0,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,C. wheeleri,8,22:11,0,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,H. fleishmanni,9,22:15,0,,,,0.1005,5097.5,3787.5,5292.5,1502.5,0.1045,1.25,1,1,0.1005,0.1005,5.20975,0.019290753,3.075
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,D. gigliotosi ,10,22:18,0,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,T. rapicauda,12,22:24,1,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,S. sila,14,22:31,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,V. zederstedi,17,22:41,0,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,D. diastema,18,22:45,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,A. spatulata,19,22:48,0,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,Beetle flight,20,22:52,0,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Arti_jama,Artibeus jamaicensis,Arti_jama_02,M,9/26/18,3,1,Acla sp.,21,22:55,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,T. subfalcata,2,19:55,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,D. diastema,3,19:58,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,C. wheeleri,6,20:07,0,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,A. spatulata,7,20:10,0,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,Anaxipha sp. ,13,20:36,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,White noise,14,20:39,1,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,S. sila,15,20:42,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,Aclodes sp.,18,20:52,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,Mouse rustles,19,20:55,1,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,V. zederstedi,20,20:58,0,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Arti_jama,Artibeus jamaicensis,Arti_jama_3,M,9/26/18,1,1,T. rapicauda,21,21:01,0,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,D. gigliotosi ,2,22:43,0,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,V. zederstedi,3,22:46,0,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,S. sila,4,22:50,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,H. frenatus,7,23:10,1,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,Z. smaragdina,8,23:13,1,,,,42.03333333,18033.33333,3533.333333,23366.66667,19833.33333,0.255666667,2,1642.333333,1,22.32,22.32,22.44102778,0.994606852,101.1
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,Frog hopping,9,23:16,0,,,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,P. pustulosus,10,23:19,0,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,White noise,11,23:22,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,Acla sp.,14,23:33,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,H. fleishmanni,15,23:36,0,,,,0.1005,5097.5,3787.5,5292.5,1502.5,0.1045,1.25,1,1,0.1005,0.1005,5.20975,0.019290753,3.075
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,D. ebraccatus,16,23:39,0,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,Aclodes sp.,17,23:46,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,D. diastema,18,23:49,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,Mouse rustles,19,23:52,1,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,T. rapicauda,20,23:55,0,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Arti_jama,Artibeus jamaicensis,Arti_jama_4,M,9/29/18,4,1,T. subfalcata,21,23:58,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,S. sila,2,22:36,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,H. frenatus,3,22:40,1,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,Anaxipha sp. ,5,22:47,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,White noise,6,22:51,1,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,Q. gigas,7,22:55,1,,,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,Aclodes sp.,8,22:58,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,D. gigliotosi ,9,23:01,1,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,Beetle flight,10,23:05,0,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,Acla sp.,11,23:08,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,T. rapicauda,12,23:12,1,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,P. pustulosus,13,23:14,0,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,H. fleishmanni,14,23:19,0,,,,0.1005,5097.5,3787.5,5292.5,1502.5,0.1045,1.25,1,1,0.1005,0.1005,5.20975,0.019290753,3.075
Arti_jama,Artibeus jamaicensis,Arti_jama_5,F,10/2/18,1,1,D. ebraccatus,16,23:25,1,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,D. gigliotosi ,5,19:41,0,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,Acla sp.,6,19:45,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,C. wheeleri,7,19:48,0,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,T. subfalcata,8,19:52,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,P. pustulosus,9,20:01,0,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,Frog hopping,12,20:15,0,,,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,Beetle flight,15,20:26,1,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,Aclodes sp.,16,20:31,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,A. spatulata,17,20:35,0,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,D. diastema,18,20:38,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,S. sila,19,20:41,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,Mouse rustles,20,20:44,0,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Arti_jama,Artibeus jamaicensis,Arti_jama_6,M,10/3/18,2,1,White noise,21,20:47,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Arti_jama,Artibeus jamaicensis,Arti_jama_7,M,10/3/18,2,1,T. subfalcata,3,22:18,1,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Arti_jama,Artibeus jamaicensis,Arti_jama_7,M,10/3/18,2,1,D. gigliotosi ,5,22:24,0,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Arti_jama,Artibeus jamaicensis,Arti_jama_7,M,10/3/18,2,1,D. ebraccatus,6,22:27,0,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Arti_jama,Artibeus jamaicensis,Arti_jama_7,M,10/3/18,2,1,H. frenatus,8,22:33,0,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Arti_jama,Artibeus jamaicensis,Arti_jama_7,M,10/3/18,2,1,S. sila,9,22:36,1,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Arti_jama,Artibeus jamaicensis,Arti_jama_7,M,10/3/18,2,1,Q. gigas,10,22:39,1,,,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
